,clust,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
3435,7,3458,8885,0,1,1,1,1500,5,0,0,1386,0
3436,3,3459,38761,0,2,1,1,9015,12,0,0,1533,0
3437,7,3460,5500,0,1,1,1,0,0,0,0,989,0
3438,3,3461,76660,0,3,1,1,38807,24,3341,1,1193,0
3439,7,3462,30463,0,1,1,1,4619,9,0,0,1275,0
3440,7,3463,6914,0,1,1,1,0,0,0,0,812,0
3441,7,3464,67495,0,2,1,1,8620,8,0,0,1302,0
3442,7,3465,15339,0,1,1,1,1375,4,0,0,628,0
3443,7,3466,5745,0,1,1,1,400,4,400,4,1067,0
3444,12,3467,81155,0,4,1,1,49904,41,0,0,1276,0
3445,3,3468,45432,0,3,1,1,12833,15,0,0,1322,0
3446,7,3469,39386,0,1,1,1,18722,7,0,0,1359,0
3447,11,3470,69647,0,4,1,1,45175,20,2250,3,854,1
3448,7,3471,25849,0,1,1,1,0,0,0,0,996,0
3449,7,3472,3625,0,1,1,1,0,0,0,0,1369,0
3450,5,3473,4057,0,1,1,1,23050,11,2550,7,1135,1
3451,7,3474,30273,0,1,1,1,1720,8,0,0,1117,0
3452,5,3475,24750,0,1,1,1,0,0,0,0,968,1
3453,7,3476,12471,0,1,1,1,0,0,0,0,666,0
3454,7,3477,2000,0,1,1,1,0,0,0,0,1479,0
3455,7,3478,2827,0,1,1,1,0,0,0,0,1375,0
3456,3,3479,63121,0,3,1,1,16634,16,150,1,1349,0
3457,7,3480,19694,0,1,1,1,2125,10,0,0,1436,0
3458,7,3481,11571,0,1,1,1,0,0,0,0,1116,0
3459,7,3482,26933,0,1,1,1,750,6,0,0,1299,0
3460,7,3483,1456,0,1,1,1,500,1,0,0,1130,0
3461,5,3484,16188,0,1,1,1,3726,7,300,4,900,1
3462,11,3485,12088,0,4,1,1,27292,17,100,1,1298,1
3463,10,3486,119214,0,1,1,1,19633,23,15533,17,1041,1
3464,7,3487,66956,0,1,1,1,4520,5,1508,1,1342,0
3465,7,3488,4360,0,1,1,1,2000,9,0,0,1355,0
3466,7,3489,7056,0,1,1,1,0,0,0,0,1057,0
3467,5,3490,32934,0,1,1,1,500,1,0,0,858,1
3468,7,3491,6551,0,1,1,1,300,3,300,3,1117,0
3469,7,3492,24915,0,1,1,1,265,3,0,0,1184,0
3470,7,3493,10100,0,1,1,1,4400,12,2900,9,1032,0
3471,7,3494,20691,0,1,1,1,16448,6,0,0,1227,0
3472,7,3495,11676,0,1,1,1,1000,1,0,0,1158,0
3473,7,3496,31504,0,1,1,1,7358,2,0,0,1022,0
3474,7,3497,12093,0,1,1,1,1605,4,0,0,1411,0
3475,7,3498,44353,0,1,1,1,2500,1,0,0,138,0
3476,7,3499,35557,0,1,1,1,350,3,0,0,1135,0
3477,5,3500,38465,0,1,1,1,10550,3,550,2,1580,1
3478,7,3501,3258,0,1,1,1,0,0,0,0,106,0
3479,7,3502,31224,1000,1,1,1,1150,7,650,6,1508,0
3480,7,3503,93191,0,1,1,1,10463,17,3100,7,1539,0
3481,7,3504,20010,0,1,1,1,0,0,0,0,1302,0
3482,3,3505,37866,0,2,1,1,9200,18,0,0,1230,0
3483,7,3506,65664,0,2,1,1,11899,5,0,0,1121,0
3484,5,3507,59967,0,1,1,1,10000,4,0,0,959,1
3485,11,3508,12134,899,4,1,1,57676,25,3064,9,974,1
3486,7,3509,19892,0,1,1,1,3505,13,0,0,1240,0
3487,13,3510,38292,0,1,2,1,12487,13,250,2,531,0
3488,12,3511,68224,0,4,1,1,28916,16,0,0,1258,0
3489,7,3512,103645,7257,1,1,1,3450,3,950,2,1374,0
3490,12,3513,189077,3867,4,1,1,54353,27,100,1,542,0
3491,7,3514,3246,0,1,1,1,0,0,0,0,1401,0
3492,7,3515,33323,0,1,1,1,0,0,0,0,1405,0
3493,5,3516,114719,0,1,1,1,0,0,0,0,1136,1
3494,3,3517,60319,0,3,1,1,22051,19,50,1,817,0
3495,7,3518,25705,0,1,1,1,0,0,0,0,1180,0
3496,3,3519,52475,0,3,1,1,14447,13,0,0,962,0
3497,12,3520,151265,0,5,1,1,61068,13,0,0,1213,0
3498,5,3521,960,0,1,1,1,6000,1,0,0,1262,1
3499,7,3522,17036,0,1,1,1,0,0,0,0,1210,0
3500,7,3523,34458,0,1,1,1,1883,8,0,0,843,0
3501,11,3524,177785,0,5,1,1,77203,15,0,0,1251,1
3502,7,3525,13125,0,1,1,1,550,4,550,4,268,0
3503,7,3526,14494,0,1,1,1,500,1,0,0,575,0
3504,7,3527,13460,0,1,1,1,0,0,0,0,271,0
3505,7,3528,9216,0,1,1,1,340,3,0,0,1466,0
3506,7,3529,22840,0,1,1,1,0,0,0,0,773,0
3507,11,3530,22289,0,3,1,1,18105,34,189,1,1501,1
3508,5,3531,9389,0,1,1,1,4195,5,695,2,1509,1
3509,7,3532,26375,0,1,1,1,7875,38,0,0,1431,0
3510,7,3533,3625,0,1,1,1,2000,9,0,0,1431,0
3511,7,3534,16200,0,1,1,1,5375,28,0,0,1407,0
3512,7,3535,40465,0,1,1,1,6540,28,0,0,1408,0
3513,7,3536,1000,0,1,1,1,375,3,0,0,1382,0
3514,7,3537,4750,0,1,1,1,1875,8,0,0,1416,0
3515,3,3538,74280,0,3,1,1,23735,18,0,0,1425,0
3516,7,3539,1250,0,1,1,1,625,5,0,0,1071,0
3517,12,3540,60014,0,4,1,1,45105,32,500,2,669,0
3518,7,3541,12250,0,1,1,1,4875,32,0,0,1346,0
3519,7,3542,8250,0,1,1,1,3000,17,0,0,915,0
3520,7,3543,15732,0,1,1,1,6875,33,0,0,666,0
3521,7,3544,9300,0,1,1,1,3250,18,0,0,1396,0
3522,7,3545,9500,0,1,1,1,3125,18,0,0,1415,0
3523,7,3546,3750,0,1,1,1,1500,5,0,0,1397,0
3524,7,3547,12350,0,1,1,1,4125,26,0,0,1314,0
3525,7,3548,13623,0,1,1,1,2625,14,0,0,1330,0
3526,7,3549,10824,0,1,1,1,3375,19,0,0,867,0
3527,7,3550,1250,0,1,1,1,1250,3,0,0,679,0
3528,7,3551,17215,0,1,1,1,1750,7,0,0,1423,0
3529,7,3552,16825,0,1,1,1,4250,27,0,0,1431,0
3530,7,3553,2125,0,1,1,1,875,7,0,0,1396,0
3531,7,3554,9175,0,1,1,1,4000,25,0,0,1428,0
3532,7,3555,23717,0,1,1,1,3375,19,0,0,1404,0
3533,7,3556,18750,0,1,1,1,7000,44,0,0,1036,0
3534,7,3557,6125,0,1,1,1,2750,8,0,0,144,0
3535,7,3558,4399,0,1,1,1,750,6,0,0,1369,0
3536,7,3559,10200,0,1,1,1,3625,15,0,0,1408,0
3537,3,3560,49151,0,2,1,1,12931,38,0,0,1423,0
3538,7,3561,9375,0,1,1,1,3250,19,0,0,1410,0
3539,7,3562,8992,0,1,1,1,1250,3,0,0,1417,0
3540,7,3563,13936,0,1,1,1,1625,6,0,0,1418,0
3541,7,3564,5250,0,1,1,1,1875,8,0,0,1418,0
3542,7,3565,5500,0,1,1,1,2875,9,0,0,1428,0
3543,7,3566,29182,0,1,1,1,3517,18,642,2,1404,0
3544,7,3567,7400,0,1,1,1,2600,14,0,0,1394,0
3545,7,3568,4350,0,1,1,1,2100,10,0,0,1409,0
3546,7,3569,6875,0,1,1,1,4625,30,0,0,581,0
3547,7,3570,6000,0,1,1,1,2250,4,0,0,713,0
3548,7,3571,11927,0,1,1,1,4000,15,500,1,1188,0
3549,7,3572,11864,0,1,1,1,2500,13,0,0,1397,0
3550,7,3573,10000,0,1,1,1,3375,19,0,0,1418,0
3551,7,3574,5375,0,1,1,1,1375,11,0,0,1396,0
3552,7,3575,4500,0,1,1,1,1500,5,0,0,1033,0
3553,7,3576,4150,0,1,1,1,375,3,0,0,1424,0
3554,7,3577,9125,0,1,1,1,750,6,0,0,1174,0
3555,7,3578,13301,0,1,1,1,3500,21,0,0,1400,0
3556,7,3579,16504,0,1,1,1,500,4,0,0,1397,0
3557,7,3580,10400,0,1,1,1,1840,10,0,0,1397,0
3558,7,3581,3750,0,1,1,1,1750,7,0,0,1178,0
3559,7,3582,8725,0,1,1,1,5600,14,0,0,1426,0
3560,7,3583,7388,0,1,1,1,3958,15,150,1,446,0
3561,7,3584,16700,0,1,1,1,1500,5,0,0,1269,0
3562,7,3585,11850,0,1,1,1,4475,29,0,0,893,0
3563,7,3586,62705,0,1,1,1,2750,15,0,0,1422,0
3564,7,3587,2125,0,1,1,1,625,5,0,0,1248,0
3565,7,3588,11875,0,1,1,1,3625,22,0,0,1408,0
3566,7,3589,7375,0,1,1,1,2750,13,0,0,714,0
3567,11,3590,54264,0,3,1,1,15178,17,0,0,1397,1
3568,12,3591,49482,0,4,1,1,33147,23,0,0,1255,0
3569,3,3592,48607,0,3,1,1,18284,37,0,0,1339,0
3570,7,3593,3967,0,1,1,1,375,3,0,0,1337,0
3571,7,3594,6250,0,1,1,1,2250,11,0,0,1365,0
3572,7,3595,11572,0,1,1,1,7164,22,0,0,1163,0
3573,7,3596,12000,0,1,1,1,5625,34,0,0,859,0
3574,7,3597,1500,0,1,1,1,500,4,0,0,893,0
3575,7,3598,5875,0,1,1,1,2125,10,0,0,997,0
3576,7,3599,13350,0,1,1,1,3850,24,0,0,1071,0
3577,7,3600,10197,0,1,1,1,3098,10,0,0,723,0
3578,7,3601,3250,0,1,1,1,2125,10,0,0,1117,0
3579,7,3602,12375,0,1,1,1,3875,24,0,0,863,0
3580,7,3603,7625,0,1,1,1,4375,21,0,0,1393,0
3581,7,3604,11875,0,1,1,1,3625,22,0,0,1388,0
3582,7,3605,1625,0,1,1,1,1250,3,0,0,1381,0
3583,10,3606,160114,500,1,1,1,71954,86,30817,53,1373,1
3584,7,3607,4500,0,1,1,1,2250,11,0,0,666,0
3585,7,3608,2625,0,1,1,1,1375,4,0,0,850,0
3586,7,3609,5400,0,1,1,1,1875,8,0,0,1324,0
3587,7,3610,28745,0,1,1,1,10375,43,0,0,1323,0
3588,7,3611,12675,0,1,1,1,4875,25,0,0,1390,0
3589,7,3612,2875,0,1,1,1,1375,4,0,0,1381,0
3590,7,3613,4500,0,1,1,1,2125,10,0,0,1271,0
3591,7,3614,500,0,1,1,1,125,1,0,0,1355,0
3592,7,3615,11361,0,1,1,1,3375,20,0,0,1367,0
3593,7,3616,9794,0,1,1,1,2250,11,0,0,968,0
3594,10,3617,27619,0,4,1,1,83726,68,14050,46,1325,1
3595,7,3618,21842,0,1,1,1,3250,19,0,0,929,0
3596,7,3619,37478,0,1,1,1,5409,4,5409,4,429,0
3597,7,3620,6305,0,1,1,1,0,0,0,0,1031,0
3598,7,3621,13749,0,1,1,1,400,4,400,4,996,0
3599,7,3622,7591,0,1,1,1,0,0,0,0,926,0
3600,7,3623,10508,0,1,1,1,0,0,0,0,309,0
3601,3,3624,74093,0,3,1,1,20055,37,0,0,949,0
3602,7,3625,11692,0,1,1,1,0,0,0,0,95,0
3603,7,3626,1022,0,1,1,1,0,0,0,0,463,0
3604,7,3627,12964,500,1,1,1,450,3,350,2,943,0
3605,5,3628,265,0,1,1,1,6000,1,0,0,1012,1
3606,7,3629,17191,0,1,1,1,2484,6,2484,6,922,0
3607,7,3630,29836,0,1,1,1,16165,3,0,0,815,0
3608,7,3631,22647,0,1,1,1,1136,9,0,0,883,0
3609,5,3632,33087,0,2,1,1,24761,9,500,1,724,1
3610,7,3633,5931,0,1,1,1,0,0,0,0,882,0
3611,13,3634,37300,0,1,3,1,23760,19,0,0,676,0
3612,11,3635,23704,0,3,1,1,14935,14,0,0,868,1
3613,7,3636,44038,0,2,1,1,21634,11,0,0,872,0
3614,7,3637,31011,0,1,1,1,0,0,0,0,1130,0
3615,3,3638,64956,0,3,1,1,36694,11,0,0,1012,0
3616,7,3639,12078,0,1,1,1,500,1,500,1,983,0
3617,11,3640,141554,0,4,1,1,41685,15,1000,2,1139,1
3618,7,3641,24847,0,1,1,1,1550,4,0,0,1022,0
3619,3,3642,46207,0,3,1,1,16093,32,0,0,1130,0
3620,7,3643,121779,0,1,1,1,3500,3,1000,2,634,0
3621,7,3644,28049,0,1,1,1,100,2,0,0,1164,0
3622,7,3645,11690,0,1,1,1,0,0,0,0,360,0
3623,7,3646,36491,0,1,1,1,500,1,500,1,1027,0
3624,11,3647,33413,0,3,1,1,31605,8,0,0,647,1
3625,7,3648,9446,0,1,1,1,0,0,0,0,667,0
3626,3,3649,48944,2565,3,1,1,17988,12,0,0,1005,0
3627,3,3650,68092,0,3,1,1,16524,14,500,2,652,0
3628,7,3651,1000,0,1,1,1,1000,1,0,0,148,0
3629,7,3652,1884,0,1,1,1,0,0,0,0,31,0
3630,7,3653,22027,0,1,1,1,1225,3,0,0,653,0
3631,7,3654,4130,0,1,1,1,100,1,0,0,673,0
3632,7,3655,3447,0,1,1,1,1000,1,0,0,872,0
3633,7,3656,59317,4877,1,1,1,4794,3,1194,1,660,0
3634,7,3657,2886,0,1,1,1,500,1,0,0,557,0
3635,7,3658,4028,0,1,1,1,0,0,0,0,346,0
3636,5,3659,45485,0,1,1,1,8417,4,0,0,759,1
3637,7,3660,31539,0,1,1,1,6406,16,200,1,721,0
3638,7,3661,4586,0,1,1,1,1000,1,0,0,249,0
3639,7,3662,20335,0,1,1,1,5115,2,0,0,768,0
3640,7,3663,2250,0,1,1,1,1750,7,0,0,817,0
3641,7,3664,25418,0,1,1,1,50,1,50,1,720,0
3642,5,3665,2686,0,1,1,1,7500,4,500,1,301,1
3643,7,3666,47662,3071,1,1,1,100,1,100,1,760,0
3644,7,3667,4224,0,1,1,1,0,0,0,0,336,0
3645,7,3668,4375,0,1,1,1,2875,16,0,0,248,0
3646,11,3669,76210,0,4,1,1,37937,29,1110,8,798,1
3647,7,3670,10512,0,1,1,1,0,0,0,0,836,0
3648,7,3671,3834,0,1,1,1,500,1,0,0,524,0
3649,5,3672,41537,3576,1,1,1,3000,3,250,1,669,1
3650,7,3673,4584,0,1,1,1,0,0,0,0,652,0
3651,7,3674,19870,0,1,1,1,11075,4,0,0,892,0
3652,7,3675,18088,0,1,1,1,16697,6,0,0,501,0
3653,7,3676,20765,0,1,1,1,15949,4,0,0,319,0
3654,7,3677,7138,0,1,1,1,0,0,0,0,293,0
3655,7,3678,17539,0,1,1,1,500,3,400,2,628,0
3656,7,3679,7038,0,1,1,1,1336,3,1336,3,309,0
3657,5,3680,5459,0,2,1,1,9864,14,0,0,880,1
3658,7,3681,1125,0,1,1,1,0,0,0,0,898,0
3659,7,3682,8994,0,1,1,1,0,0,0,0,1104,0
3660,7,3683,44780,0,1,1,1,2100,3,1100,2,968,0
3661,5,3684,12286,0,2,1,1,7972,11,250,1,1018,1
3662,7,3685,25047,0,1,1,1,500,1,500,1,443,0
3663,7,3686,16844,0,1,1,1,0,0,0,0,483,0
3664,3,3687,49271,0,3,1,1,20695,11,0,0,852,0
3665,5,3688,9157,0,2,1,1,22802,10,1245,3,901,1
3666,7,3689,86588,0,1,1,1,4537,4,0,0,1072,0
3667,3,3690,53027,0,2,1,1,30627,16,0,0,1290,0
3668,7,3691,24765,0,1,1,1,19969,5,0,0,595,0
3669,7,3692,29174,0,1,1,1,100,1,0,0,1087,0
3670,7,3693,1100,0,1,1,1,1100,2,0,0,438,0
3671,3,3694,56712,0,3,1,1,15685,14,500,1,997,0
3672,7,3695,8232,0,1,1,1,0,0,0,0,258,0
3673,7,3696,58816,0,1,1,1,4600,5,1100,3,570,0
3674,7,3697,24295,0,1,1,1,250,2,250,2,621,0
3675,7,3698,20198,0,1,1,1,3139,2,3139,2,601,0
3676,7,3699,24454,0,1,1,1,1919,7,0,0,732,0
3677,7,3700,7847,0,1,1,1,0,0,0,0,284,0
3678,7,3701,29056,0,1,1,1,4354,14,0,0,715,0
3679,7,3702,42071,0,1,1,1,500,1,0,0,502,0
3680,7,3703,570,0,1,1,1,180,4,0,0,785,0
3681,5,3704,8904,0,1,1,1,3740,14,0,0,898,1
3682,7,3705,4354,0,1,1,1,1000,1,0,0,706,0
3683,7,3706,2000,0,1,1,1,0,0,0,0,165,0
3684,7,3707,57346,0,1,1,1,7946,6,5446,5,492,0
3685,7,3708,11303,0,1,1,1,0,0,0,0,119,0
3686,7,3709,642,0,1,1,1,0,0,0,0,355,0
3687,7,3710,1000,0,1,1,1,0,0,0,0,500,0
3688,11,3711,5269,0,3,1,1,22697,13,0,0,604,1
3689,7,3712,38995,0,1,1,1,1200,2,200,1,563,0
3690,7,3713,4652,0,1,1,1,0,0,0,0,207,0
3691,7,3714,500,0,1,1,1,0,0,0,0,340,0
3692,7,3715,4546,0,1,1,1,1000,1,0,0,239,0
3693,7,3716,31673,0,1,1,1,2500,1,0,0,283,0
3694,7,3717,8684,0,1,1,1,0,0,0,0,544,0
3695,7,3718,2104,0,1,1,1,0,0,0,0,466,0
3696,7,3719,862,0,1,1,1,0,0,0,0,8,0
3697,7,3720,972,972,1,1,1,0,0,0,0,2,0
3698,7,3721,4490,0,1,1,1,0,0,0,0,107,0
3699,7,3722,13560,0,1,1,1,0,0,0,0,368,0
3700,7,3723,2000,0,1,1,1,0,0,0,0,520,0
3701,7,3724,8964,3861,1,1,1,0,0,0,0,594,0
3702,7,3725,1837,0,1,1,1,1000,1,0,0,219,0
3703,7,3726,500,0,1,1,1,0,0,0,0,122,0
3704,7,3727,4090,0,1,1,1,0,0,0,0,59,0
3705,7,3728,12264,0,1,1,1,0,0,0,0,267,0
3706,3,3729,54950,0,3,1,1,30500,9,0,0,450,0
3707,7,3730,16094,0,1,1,1,0,0,0,0,199,0
3708,7,3731,1000,0,1,1,1,0,0,0,0,594,0
3709,7,3732,6705,0,1,1,1,600,2,0,0,507,0
3710,7,3733,6338,0,1,1,1,0,0,0,0,322,0
3711,7,3734,3110,0,1,1,1,1100,2,0,0,345,0
3712,7,3735,3000,0,1,1,1,1000,1,0,0,270,0
3713,7,3736,23257,0,1,1,1,0,0,0,0,361,0
3714,7,3737,18933,0,1,1,1,0,0,0,0,284,0
3715,3,3738,93198,0,3,1,1,28923,18,0,0,500,0
3716,7,3739,9862,0,1,1,1,1693,3,693,2,309,0
3717,7,3740,16501,0,1,1,1,0,0,0,0,360,0
3718,7,3741,9264,0,1,1,1,4830,15,0,0,424,0
3719,7,3742,4676,0,1,1,1,0,0,0,0,141,0
3720,7,3743,4636,0,1,1,1,0,0,0,0,42,0
3721,7,3744,3065,0,1,1,1,0,0,0,0,87,0
3722,7,3745,3230,0,1,1,1,0,0,0,0,10,0
3723,7,3746,8660,0,1,1,1,0,0,0,0,172,0
3724,7,3747,1500,0,1,1,1,0,0,0,0,60,0
3725,7,3748,2627,0,1,1,1,0,0,0,0,25,0
3726,7,3749,1224,0,1,1,1,0,0,0,0,269,0
3727,7,3750,12602,0,1,1,1,5632,5,500,1,158,0
3728,7,3751,1022,0,1,1,1,0,0,0,0,277,0
3729,7,3752,3788,0,1,1,1,0,0,0,0,61,0
3730,7,3753,1446,0,1,1,1,0,0,0,0,99,0
3731,7,3754,20882,0,1,1,1,1000,1,0,0,328,0
3732,7,3755,5450,0,1,1,1,125,3,0,0,687,0
3733,7,3756,25730,0,1,1,1,1431,3,931,2,630,0
3734,7,3757,6835,0,1,1,1,765,3,0,0,596,0
3735,7,3758,16936,0,1,1,1,14970,2,0,0,580,0
3736,7,3759,20410,0,1,1,1,0,0,0,0,541,0
3737,7,3760,1500,0,1,1,1,0,0,0,0,480,0
3738,7,3761,27759,0,1,1,1,7195,5,0,0,499,0
3739,7,3762,500,0,1,1,1,500,1,0,0,493,0
3740,11,3763,25054,0,3,1,1,32592,17,3409,6,486,1
3741,7,3764,4751,0,1,1,1,0,0,0,0,334,0
3742,7,3765,5354,0,1,1,1,0,0,0,0,32,0
3743,7,3766,1500,0,1,1,1,1500,1,0,0,235,0
3744,7,3767,6356,0,1,1,1,5000,1,0,0,180,0
3745,7,3768,642,0,1,1,1,642,3,0,0,170,0
3746,7,3769,7504,0,1,1,1,0,0,0,0,100,0
3747,7,3770,6015,4929,1,1,1,0,0,0,0,30,0
3748,11,3771,27488,0,3,1,1,23927,21,0,0,2273,1
3749,1,3772,39956,0,1,1,1,0,0,0,0,3206,0
3750,3,3773,35569,0,2,1,1,27119,21,0,0,3357,0
3751,11,3774,55472,0,3,1,1,17848,18,3763,3,3566,1
3752,5,3775,15682,0,1,1,1,5025,6,500,1,3298,1
3753,9,3776,70178,0,5,1,1,61530,12,1300,6,3306,1
3754,5,3777,221543,0,1,1,1,10300,5,200,3,3554,1
3755,5,3778,77978,0,1,1,1,1373,10,650,6,3753,1
3756,5,3779,203353,0,1,1,1,14000,13,4000,8,3557,1
3757,3,3780,68684,0,2,1,1,5756,13,0,0,2892,0
3758,7,3781,23352,0,1,1,1,3600,8,3600,8,1459,0
3759,1,3782,24228,0,1,1,1,2850,15,0,0,3452,0
3760,5,3783,19483,0,1,1,1,4263,18,0,0,3589,1
3761,11,3784,78231,0,3,1,1,19182,13,0,0,3102,1
3762,5,3785,74531,0,1,2,1,10914,17,750,3,3456,1
3763,3,3786,83276,0,3,1,1,22539,8,650,2,3424,0
3764,3,3787,21216,0,2,1,1,7787,12,0,0,3378,0
3765,1,3788,17967,0,1,1,1,1500,5,0,0,3340,0
3766,1,3789,4000,0,1,1,1,0,0,0,0,3453,0
3767,3,3790,74651,0,2,1,1,10893,22,0,0,3456,0
3768,1,3791,400,0,1,1,1,160,1,0,0,3460,0
3769,11,3792,35766,0,4,1,1,49702,20,784,1,3503,1
3770,1,3793,2000,0,1,1,1,0,0,0,0,3188,0
3771,3,3794,48296,0,3,1,1,31329,9,500,1,3061,0
3772,9,3795,822321,0,5,1,1,138334,26,600,2,3288,1
3773,1,3796,140544,0,1,1,1,1021,3,500,1,3342,0
3774,1,3797,43971,0,1,1,1,1491,11,0,0,2350,0
3775,11,3798,10635,0,4,1,1,45212,20,0,0,2131,1
3776,1,3799,13986,0,1,1,1,400,1,400,1,3398,0
3777,11,3800,46269,0,3,1,1,20594,14,0,0,3487,1
3778,1,3801,27712,0,1,1,1,750,2,750,2,3491,0
3779,13,3802,35850,0,1,3,1,17759,18,0,0,3439,0
3780,1,3803,7630,0,1,1,1,220,3,0,0,3403,0
3781,1,3804,31541,0,1,1,1,5101,12,0,0,3488,0
3782,5,3805,8009,0,1,1,1,8102,12,2850,6,3279,1
3783,11,3806,14791,0,3,1,1,23956,26,300,2,2689,1
3784,12,3807,65141,0,4,1,1,31463,26,2550,2,3452,0
3785,12,3808,68907,0,4,1,1,33434,10,0,0,3365,0
3786,1,3809,27669,0,1,1,1,3219,7,0,0,3413,0
3787,5,3810,62589,0,1,1,1,10000,4,0,0,2803,1
3788,10,3811,374613,0,1,2,1,23592,31,5000,14,3463,1
3789,12,3812,97768,0,4,1,1,26734,13,0,0,3119,0
3790,1,3813,73159,0,1,1,1,358,4,358,4,3237,0
3791,12,3814,48577,0,4,1,1,34224,16,0,0,2794,0
3792,11,3815,70614,0,4,1,1,32417,18,0,0,3519,1
3793,1,3816,38827,0,1,1,1,0,0,0,0,2993,0
3794,1,3817,29919,0,1,1,1,1225,3,0,0,2949,0
3795,1,3818,9673,0,1,1,1,0,0,0,0,2501,0
3796,11,3819,72309,0,4,1,1,41949,20,289,2,1735,1
3797,3,3820,55473,0,2,1,1,10156,7,0,0,1751,0
3798,5,3821,706,0,1,1,1,730,3,100,1,1739,1
3799,7,3822,7698,0,1,1,1,0,0,0,0,1734,0
3800,11,3823,72019,0,3,1,1,20430,8,0,0,1789,1
3801,12,3824,89876,0,4,1,1,51620,17,0,0,1739,0
3802,7,3825,19821,0,1,1,1,2525,3,425,1,1731,0
3803,7,3826,6850,0,1,1,1,2225,11,0,0,1719,0
3804,5,3827,32091,0,1,1,1,8426,17,1000,2,1731,1
3805,7,3828,26055,0,1,1,1,3320,14,0,0,1727,0
3806,5,3829,122488,0,1,1,1,2800,17,1300,16,1718,1
3807,3,3830,126028,0,3,1,1,23974,19,668,1,1716,0
3808,3,3831,94201,0,3,1,1,21559,13,0,0,1716,0
3809,7,3832,6240,0,1,1,1,0,0,0,0,1679,0
3810,7,3833,13899,0,1,1,1,5125,31,0,0,1705,0
3811,5,3834,15832,2376,1,1,1,8130,20,500,1,1698,1
3812,7,3835,891,0,1,1,1,891,8,0,0,1703,0
3813,7,3836,21787,0,1,1,1,1500,5,0,0,1704,0
3814,3,3837,71502,0,2,1,1,9482,13,0,0,1699,0
3815,7,3838,3420,0,1,1,1,1750,7,0,0,1690,0
3816,11,3839,7535,0,3,1,1,18487,20,0,0,1678,1
3817,7,3840,28132,0,1,1,1,465,5,0,0,1702,0
3818,5,3841,67329,0,1,1,1,6500,3,0,0,1696,1
3819,11,3842,20971,1490,4,1,1,43527,34,0,0,1695,1
3820,7,3843,11500,0,1,1,1,0,0,0,0,1695,0
3821,7,3844,15275,0,1,1,1,2750,8,0,0,1694,0
3822,12,3845,166638,0,5,1,1,64572,22,0,0,1697,0
3823,12,3846,86500,0,4,1,1,51740,20,0,0,1691,0
3824,7,3847,5500,0,1,1,1,5500,11,5500,11,1690,0
3825,7,3848,62121,0,1,1,1,3602,9,0,0,1692,0
3826,7,3849,66315,0,1,1,1,8096,9,0,0,1689,0
3827,7,3850,4342,0,1,1,1,0,0,0,0,1678,0
3828,7,3851,24838,0,1,1,1,500,1,0,0,1684,0
3829,5,3852,23165,0,1,1,1,5990,15,150,1,1678,1
3830,11,3853,25992,0,3,1,1,24333,10,0,0,1678,1
3831,5,3854,59782,0,1,1,1,7500,7,2000,4,1681,1
3832,5,3855,64131,1452,1,1,1,7676,15,4620,11,1681,1
3833,3,3856,96179,0,3,1,1,32069,14,400,2,1667,0
3834,12,3857,101431,0,4,1,1,49801,19,0,0,1677,0
3835,7,3858,12824,0,1,1,1,500,4,0,0,1677,0
3836,7,3859,130595,0,1,1,1,0,0,0,0,1677,0
3837,5,3860,8150,0,1,2,1,14135,41,500,2,1676,1
3838,7,3861,22291,0,1,1,1,3812,11,578,2,1675,0
3839,7,3862,204693,0,1,1,1,5159,5,0,0,1672,0
3840,7,3863,16079,0,1,1,1,6085,4,0,0,1670,0
3841,7,3864,10630,0,1,1,1,550,6,0,0,1670,0
3842,7,3865,23027,0,1,1,1,3375,15,0,0,1669,0
3843,12,3866,112345,0,4,1,1,36640,14,0,0,1669,0
3844,7,3867,7500,0,1,1,1,2950,8,2850,7,1668,0
3845,7,3868,4351,0,1,1,1,0,0,0,0,1659,0
3846,11,3869,97510,1678,5,1,1,71609,51,7650,26,1665,1
3847,7,3870,104656,0,1,1,1,5000,3,0,0,1663,0
3848,7,3871,9575,0,1,1,1,0,0,0,0,1835,0
3849,3,3872,55152,0,3,1,1,14630,14,0,0,1662,0
3850,7,3873,12855,0,1,1,1,0,0,0,0,1653,0
3851,5,3874,11947,0,1,2,1,8099,14,1000,2,1656,1
3852,7,3875,24893,0,1,1,1,0,0,0,0,1652,0
3853,7,3876,17534,0,1,1,1,0,0,0,0,1656,0
3854,3,3877,37165,0,3,1,1,19715,15,0,0,1654,0
3855,11,3878,190730,0,5,1,1,78916,28,2450,9,1648,1
3856,5,3879,4680,0,1,1,1,135,3,0,0,1646,1
3857,7,3880,10845,0,1,1,1,0,0,0,0,1621,0
3858,7,3881,22998,0,1,1,1,0,0,0,0,1644,0
3859,7,3882,15635,0,1,1,1,410,3,0,0,1612,0
3860,3,3883,35650,0,3,1,1,23130,34,0,0,1640,0
3861,7,3884,3126,0,1,1,1,100,1,0,0,1634,0
3862,11,3885,33245,0,3,1,1,31390,17,0,0,1628,1
3863,5,3886,16152,0,1,1,1,6129,19,500,5,1635,1
3864,7,3887,15624,0,1,1,1,0,0,0,0,1634,0
